chr start end read_depth
5 161750000 161800000 141560
5 161800000 161850000 142941
5 161850000 161900000 133508
5 161900000 161950000 137939
5 161950000 162000000 141791
5 162000000 162050000 142460
5 162050000 162100000 132707
5 162100000 162150000 136402
5 162150000 162200000 131566
5 162200000 162250000 140132
5 162250000 162300000 134291
5 162300000 162350000 143931
5 162350000 162400000 137939
5 162400000 162450000 135693
5 162450000 162500000 136443
5 162500000 162550000 143462
5 162550000 162600000 132510
5 162600000 162650000 135000
5 162650000 162700000 140364
5 162700000 162750000 136811
5 162750000 162800000 121712
5 162800000 162850000 137118
5 162850000 162900000 139517
5 162900000 162950000 145851
5 162950000 163000000 132178
5 163000000 163050000 135353
5 163050000 163100000 129353
5 163100000 163150000 139121
5 163150000 163200000 145200
5 163200000 163250000 140082
5 163250000 163300000 140848
5 163300000 163350000 137258
5 163350000 163400000 143186
5 163400000 163450000 124940
5 163450000 163500000 141665
5 163500000 163550000 147246
5 163550000 163600000 139355
5 163600000 163650000 139994
5 163650000 163700000 132427
5 163700000 163750000 147908
5 163750000 163800000 132037
5 163800000 163850000 144519
5 163850000 163900000 130860
5 163900000 163950000 137290
5 163950000 164000000 137747
5 164000000 164050000 137845
5 164050000 164100000 141423
5 164100000 164150000 136034
5 164150000 164200000 139729
5 164200000 164250000 138915
5 164250000 164300000 144936
5 164300000 164350000 143769
5 164350000 164400000 147056
5 164400000 164450000 146265
5 164450000 164500000 140910
5 164500000 164550000 136659
5 164550000 164600000 133403
5 164600000 164650000 137020
5 164650000 164700000 144657
5 164700000 164750000 145228
5 164750000 164800000 136070
5 164800000 164850000 146195
5 164850000 164900000 140326
5 164900000 164950000 142484
5 164950000 165000000 140136
5 165000000 165050000 136233
5 165050000 165100000 137762
5 165100000 165150000 149007
5 165150000 165200000 137972
5 165200000 165250000 154201
5 165250000 165300000 142283
5 165300000 165350000 142574
5 165350000 165400000 138654
5 165400000 165450000 146190
5 165450000 165500000 133232
5 165500000 165550000 142041
5 165550000 165600000 135126
5 165600000 165650000 147350
5 165650000 165700000 140410
5 165700000 165750000 137300
5 165750000 165800000 138089
5 165800000 165850000 136358
5 165850000 165900000 138211
5 165900000 165950000 141134
5 165950000 166000000 144974
5 166000000 166050000 132389
5 166050000 166100000 141883
5 166100000 166150000 136759
5 166150000 166200000 140166
5 166200000 166250000 138771
5 166250000 166300000 136592
5 166300000 166350000 131329
5 166350000 166400000 129875
5 166400000 166450000 138670
5 166450000 166500000 142891
5 166500000 166550000 134900
5 166550000 166600000 144017
5 166600000 166650000 137209
5 166650000 166700000 132178
5 166700000 166750000 137380
5 166750000 166800000 144608
5 166800000 166850000 141836
5 166850000 166900000 136586
5 166900000 166950000 148927
5 166950000 167000000 135376
5 167000000 167050000 135183
5 167050000 167100000 142032
5 167100000 167150000 132111
5 167150000 167200000 132263
5 167200000 167250000 125501
5 167250000 167300000 129057
5 167300000 167350000 131184
5 167350000 167400000 124928
5 167400000 167450000 124222
5 167450000 167500000 124896
5 167500000 167550000 122632
5 167550000 167600000 121565
5 167600000 167650000 129151
5 167650000 167700000 122104
5 167700000 167750000 121746
5 167750000 167800000 119530
5 167800000 167850000 121724
5 167850000 167900000 120829
5 167900000 167950000 143356
5 167950000 168000000 129658
5 168000000 168050000 128916
5 168050000 168100000 121403
5 168100000 168150000 109731
5 168150000 168200000 119183
5 168200000 168250000 117659
5 168250000 168300000 124662
5 168300000 168350000 122186
5 168350000 168400000 117712
5 168400000 168450000 112828
5 168450000 168500000 130845
5 168500000 168550000 120778
5 168550000 168600000 138268
5 168600000 168650000 117087
5 168650000 168700000 137146
5 168700000 168750000 131790
5 168750000 168800000 140491
5 168800000 168850000 135182
5 168850000 168900000 126827
5 168900000 168950000 140217
5 168950000 169000000 134175
5 169000000 169050000 145339
5 169050000 169100000 133371
5 169100000 169150000 119025
5 169150000 169200000 130436
5 169200000 169250000 114618
5 169250000 169300000 123048
5 169300000 169350000 126762
5 169350000 169400000 131740
5 169400000 169450000 117145
5 169450000 169500000 123706
5 169500000 169550000 123852
5 169550000 169600000 124284
5 169600000 169650000 121197
5 169650000 169700000 135547
5 169700000 169750000 123054
5 169750000 169800000 115068
5 169800000 169850000 116468
5 169850000 169900000 123415
5 169900000 169950000 125226
5 169950000 170000000 118781
5 170000000 170050000 120058
5 170050000 170100000 110087
5 170100000 170150000 123084
5 170150000 170200000 122522
5 170200000 170250000 120870
5 170250000 170300000 133714
5 170300000 170350000 145324
5 170350000 170400000 139106
5 170400000 170450000 148698
5 170450000 170500000 142964
5 170500000 170550000 138348
5 170550000 170600000 142963
5 170600000 170650000 145428
5 170650000 170700000 141393
5 170700000 170750000 121205
5 170750000 170800000 121046
5 170800000 170850000 137881
5 170850000 170900000 105883
5 170900000 170950000 116863
5 170950000 171000000 129826
5 171000000 171050000 120454
5 171050000 171100000 130965
5 171100000 171150000 119116
5 171150000 171200000 133961
5 171200000 171250000 116300
5 171250000 171300000 113954
5 171300000 171350000 129443
5 171350000 171400000 143797
5 171400000 171450000 132858
5 171450000 171500000 120848
5 171500000 171550000 116249
5 171550000 171600000 121478
5 171600000 171650000 126173
5 171650000 171700000 136342
5 171700000 171750000 128899
5 171750000 171800000 116129
5 171800000 171850000 126973
5 171850000 171900000 110233
5 171900000 171950000 127287
5 171950000 172000000 110393
5 172000000 172050000 112446
5 172050000 172100000 121099
5 172100000 172150000 117142
5 172150000 172200000 118164
5 172200000 172250000 119974
5 172250000 172300000 110348
5 172300000 172350000 107948
5 172350000 172400000 116549
5 172400000 172450000 130746
5 172450000 172500000 137338
5 172500000 172550000 143135
5 172550000 172600000 129861
5 172600000 172650000 117497
5 172650000 172700000 122693
5 172700000 172750000 125638
5 172750000 172800000 120566
5 172800000 172850000 118112
5 172850000 172900000 115491
5 172900000 172950000 125542
5 172950000 173000000 121620
5 173000000 173050000 118637
5 173050000 173100000 111358
5 173100000 173150000 109468
5 173150000 173200000 114416
5 173200000 173250000 120034
5 173250000 173300000 127096
5 173300000 173350000 136627
5 173350000 173400000 135125
5 173400000 173450000 134028
5 173450000 173500000 128393
5 173500000 173550000 115753
5 173550000 173600000 132097
5 173600000 173650000 116591
5 173650000 173700000 132859
5 173700000 173750000 114569
5 173750000 173800000 123046
5 173800000 173850000 127486
5 173850000 173900000 133875
5 173900000 173950000 116170
5 173950000 174000000 124206
5 174000000 174050000 130442
5 174050000 174100000 121653
5 174100000 174150000 129029
5 174150000 174200000 117973
5 174200000 174250000 129085
5 174250000 174300000 131603
5 174300000 174350000 126796
5 174350000 174400000 117829
5 174400000 174450000 133545
5 174450000 174500000 135706
5 174500000 174550000 134867
5 174550000 174600000 125571
5 174600000 174650000 127643
5 174650000 174700000 129379
5 174700000 174750000 130424
5 174750000 174800000 126921
5 174800000 174850000 130643
5 174850000 174900000 129209
5 174900000 174950000 133038
5 174950000 175000000 126228
5 175000000 175050000 117984
5 175050000 175100000 120912
5 175100000 175150000 119276
5 175150000 175200000 115647
5 175200000 175250000 125471
5 175250000 175300000 111464
5 175300000 175350000 127916
5 175350000 175400000 166523
5 175400000 175450000 111369
5 175450000 175500000 130891
5 175500000 175550000 125631
5 175550000 175600000 132229
5 175600000 175650000 119899
5 175650000 175700000 138195
5 175700000 175750000 135174
5 175750000 175800000 121011
5 175800000 175850000 117433
5 175850000 175900000 118210
5 175900000 175950000 135134
5 175950000 176000000 109867
5 176000000 176050000 109620
5 176050000 176100000 107107
5 176100000 176150000 109763
5 176150000 176200000 111695
5 176200000 176250000 107196
5 176250000 176300000 100951
5 176300000 176350000 115427
5 176350000 176400000 136171
5 176400000 176450000 126522
5 176450000 176500000 129571
5 176500000 176550000 114956
5 176550000 176600000 127725
5 176600000 176650000 152969
5 176650000 176700000 126717
5 176700000 176750000 112987
5 176750000 176800000 108460
5 176800000 176850000 114455
5 176850000 176900000 103474
5 176900000 176950000 100330
5 176950000 177000000 124838
5 177000000 177050000 125909
5 177050000 177100000 141390
5 177100000 177150000 135083
5 177150000 177200000 126161
5 177200000 177250000 119593
5 177250000 177300000 147161
5 177300000 177350000 90161
5 177350000 177400000 110744
5 177400000 177450000 126585
5 177450000 177500000 117691
5 177500000 177550000 112633
5 177550000 177600000 122491
5 177600000 177650000 121961
5 177650000 177700000 109069
5 177700000 177750000 111594
5 177750000 177800000 106376
5 177800000 177850000 111158
5 177850000 177900000 122190
5 177900000 177950000 122648
5 177950000 178000000 119264
5 178000000 178050000 149687
5 178050000 178100000 123067
5 178100000 178150000 120297
5 178150000 178200000 116119
5 178200000 178250000 112480
5 178250000 178300000 118394
5 178300000 178350000 130965
5 178350000 178400000 133034
5 178400000 178450000 125284
5 178450000 178500000 132439
5 178500000 178550000 129709
5 178550000 178600000 118222
5 178600000 178650000 108982
5 178650000 178700000 110497
5 178700000 178750000 113258
5 178750000 178800000 103026
5 178800000 178850000 119501
5 178850000 178900000 114549
5 178900000 178950000 122769
5 178950000 179000000 128760
5 179000000 179050000 126241
5 179050000 179100000 121843
5 179100000 179150000 131481
5 179150000 179200000 120909
5 179200000 179250000 107105
5 179250000 179300000 118991
5 179300000 179350000 116194
5 179350000 179400000 143636
5 179400000 179450000 131627
5 179450000 179500000 135023
5 179500000 179550000 117489
5 179550000 179600000 130081
5 179600000 179650000 114163
5 179650000 179700000 139896
5 179700000 179750000 122352
5 179750000 179800000 118454
5 179800000 179850000 121299
5 179850000 179900000 115901
5 179900000 179950000 136992
5 179950000 180000000 137970
5 180000000 180050000 111456
5 180050000 180100000 109173
5 180100000 180150000 142743
5 180150000 180200000 139489
5 180200000 180250000 110555
5 180250000 180300000 123899
5 180300000 180350000 129509
5 180350000 180400000 138138
5 180400000 180450000 137933
5 180450000 180500000 128418
5 180500000 180550000 122419
5 180550000 180600000 113901
5 180600000 180650000 110177
5 180650000 180700000 119963
5 180700000 180750000 126911
5 180750000 180800000 106996
5 180800000 180850000 86819
5 180850000 180900000 108227
